time,gFx,gFy,gFz,gFTotal
0.5450410842895508,-0.022796630859375,-0.251739501953125,-0.9847412109375,1.017
0.573491096496582,0.02191162109375,-0.2542724609375,-1.0106353759765625,1.042
0.5745410919189453,0.02191162109375,-0.2542724609375,-1.0106353759765625,1.042
0.576038122177124,0.02191162109375,-0.2542724609375,-1.0106353759765625,1.042
0.5842819213867188,0.025787353515625,-0.2512359619140625,-1.037017822265625,1.067
0.5953960418701172,0.0205535888671875,-0.2484130859375,-1.0581512451171875,1.087
0.6056489944458008,0.0174560546875,-0.24615478515625,-1.0425872802734375,1.071
0.6150112152099609,0.02685546875,-0.253814697265625,-1.013885498046875,1.046
0.6254701614379883,0.0430908203125,-0.2599945068359375,-0.99298095703125,1.027
0.6354999542236328,0.0588836669921875,-0.261932373046875,-0.978240966796875,1.014
0.646245002746582,0.07366943359375,-0.2672882080078125,-0.97064208984375,1.009
0.6724460124969482,0.07171630859375,-0.2758636474609375,-0.93072509765625,0.973
0.6730241775512695,0.07171630859375,-0.2758636474609375,-0.93072509765625,0.973
0.6753182411193848,0.064208984375,-0.275848388671875,-0.9070892333984375,0.95
0.6852731704711914,0.0541839599609375,-0.2664794921875,-0.896087646484375,0.936
0.6959729194641113,0.044464111328125,-0.260650634765625,-0.8837127685546875,0.922
0.7060708999633789,0.038330078125,-0.254425048828125,-0.8905181884765625,0.927
0.7159550189971924,0.037872314453125,-0.243988037109375,-0.90545654296875,0.939
0.726290225982666,0.04052734375,-0.2400665283203125,-0.91143798828125,0.943
0.7361330986022949,0.0340576171875,-0.2455291748046875,-0.8983612060546875,0.932
0.747042179107666,0.0324249267578125,-0.25115966796875,-0.8804168701171875,0.916
0.7741711139678955,0.0389404296875,-0.2693023681640625,-0.961456298828125,0.999
0.7750101089477539,0.03021240234375,-0.2521820068359375,-0.9940032958984375,1.026
0.7774181365966797,0.03021240234375,-0.2521820068359375,-0.9940032958984375,1.026
0.7858710289001465,0.016021728515625,-0.244659423828125,-0.992828369140625,1.023
0.7963728904724121,0.009552001953125,-0.2620391845703125,-0.9802398681640625,1.015
0.8062870502471924,0.020782470703125,-0.27447509765625,-0.98876953125,1.026
0.8167200088500977,0.033355712890625,-0.279296875,-1.0047149658203125,1.043
0.8264720439910889,0.0321502685546875,-0.2829742431640625,-1.0053863525390625,1.045
0.8369810581207275,0.02301025390625,-0.282379150390625,-0.9883270263671875,1.028
0.8477048873901367,0.0187225341796875,-0.287506103515625,-0.9779052734375,1.019
0.8778371810913086,0.0291290283203125,-0.2986602783203125,-0.9439544677734375,0.991
0.8783791065216064,0.0291290283203125,-0.2986602783203125,-0.9439544677734375,0.991
0.8789029121398926,0.0291290283203125,-0.2986602783203125,-0.9439544677734375,0.991
0.8867371082305908,0.0254669189453125,-0.2928009033203125,-0.9254913330078125,0.971
0.8982551097869873,0.0203857421875,-0.2797393798828125,-0.9199676513671875,0.962
0.9070920944213867,0.0116729736328125,-0.268280029296875,-0.929473876953125,0.967
0.9174900054931641,0.0005645751953125,-0.2637786865234375,-0.947662353515625,0.984
0.9275879859924316,3.0517578125e-05,-0.260162353515625,-0.9552001953125,0.99
0.9375491142272949,0.0054473876953125,-0.2656707763671875,-0.948333740234375,0.985
0.9487252235412598,0.0140380859375,-0.2753753662109375,-0.939544677734375,0.979
0.9776549339294434,0.021484375,-0.273101806640625,-0.933380126953125,0.973
0.978215217590332,0.021484375,-0.273101806640625,-0.933380126953125,0.973
0.9787402153015137,0.021484375,-0.273101806640625,-0.933380126953125,0.973
0.9872050285339355,0.031707763671875,-0.2843475341796875,-0.935821533203125,0.979
0.9983792304992676,0.041168212890625,-0.2857666015625,-0.943084716796875,0.986
1.0071039199829102,0.0407867431640625,-0.2893829345703125,-0.94268798828125,0.987
1.017998218536377,0.0328826904296875,-0.298828125,-0.9440460205078125,0.991
1.028597116470337,0.0250244140625,-0.300506591796875,-0.9604339599609375,1.007
1.0383760929107666,0.01806640625,-0.3018646240234375,-0.9760589599609375,1.022
1.048511028289795,0.0068511962890625,-0.2988128662109375,-0.97918701171875,1.024
1.078923225402832,-0.0041046142578125,-0.2493743896484375,-0.995361328125,1.026
1.0794570446014404,-0.0041046142578125,-0.2493743896484375,-0.995361328125,1.026
1.0799779891967773,-0.0041046142578125,-0.2493743896484375,-0.995361328125,1.026
1.0879180431365967,-0.0051116943359375,-0.2647857666015625,-0.9819183349609375,1.017
1.0989420413970947,0.0045928955078125,-0.2854156494140625,-0.9891510009765625,1.03
1.1086091995239258,0.01690673828125,-0.28216552734375,-1.0072784423828125,1.046
1.119016170501709,0.028594970703125,-0.277984619140625,-1.010650634765625,1.049
1.1313550472259521,0.0359649658203125,-0.2759857177734375,-0.99835205078125,1.036
1.1430611610412598,0.043731689453125,-0.2744903564453125,-0.9854278564453125,1.024
1.1502161026000977,0.0591278076171875,-0.2847747802734375,-0.9772491455078125,1.02
1.1713871955871582,0.071197509765625,-0.304656982421875,-0.96392822265625,1.013
1.1717581748962402,0.071197509765625,-0.304656982421875,-0.96392822265625,1.013
1.178441047668457,0.076324462890625,-0.3195953369140625,-0.9652252197265625,1.02
1.1886990070343018,0.0811920166015625,-0.3120269775390625,-0.9914398193359375,1.043
1.1990389823913574,0.06805419921875,-0.2927703857421875,-1.02838134765625,1.071
1.2087690830230713,0.0380401611328125,-0.2743988037109375,-1.065826416015625,1.101
1.219311237335205,0.0267486572265625,-0.2592620849609375,-1.0825042724609375,1.113
1.2295680046081543,0.02789306640625,-0.2438507080078125,-1.0725555419921875,1.1
1.240112066268921,0.01824951171875,-0.25262451171875,-1.0604705810546875,1.09
1.2497591972351074,0.0362548828125,-0.244049072265625,-1.0480499267578125,1.077
1.2795250415802002,0.0544281005859375,-0.317626953125,-0.9513092041015625,1.004
1.2801120281219482,0.0544281005859375,-0.317626953125,-0.9513092041015625,1.004
1.2806150913238525,0.0544281005859375,-0.317626953125,-0.9513092041015625,1.004
1.2891712188720703,0.06524658203125,-0.3243560791015625,-0.9289093017578125,0.986
1.2997961044311523,0.06646728515625,-0.32781982421875,-0.9338226318359375,0.992
1.3105502128601074,0.0774078369140625,-0.2864990234375,-0.908905029296875,0.956
1.3204021453857422,0.061431884765625,-0.2826995849609375,-0.8955230712890625,0.941
1.3302249908447266,0.0482330322265625,-0.2829132080078125,-0.89703369140625,0.942
1.339940071105957,0.0383453369140625,-0.2969818115234375,-0.9277801513671875,0.975
1.350161075592041,0.0442657470703125,-0.2785491943359375,-0.9511260986328125,0.992
1.3788042068481445,-0.0123443603515625,-0.2152557373046875,-1.03680419921875,1.059
1.3798789978027344,-0.0123443603515625,-0.2152557373046875,-1.03680419921875,1.059
1.3820281028747559,-0.0123443603515625,-0.2152557373046875,-1.03680419921875,1.059
1.3904991149902344,0.0048370361328125,-0.1905975341796875,-1.0422210693359375,1.06
1.4011259078979492,0.0145111083984375,-0.2363128662109375,-1.04541015625,1.072
1.4112281799316406,0.0107269287109375,-0.3106689453125,-1.02069091796875,1.067
1.4208710193634033,0.00970458984375,-0.3421783447265625,-0.9741058349609375,1.033
1.4308319091796875,0.0095062255859375,-0.3436279296875,-0.9427642822265625,1.003
1.4416351318359375,-0.00518798828125,-0.33209228515625,-0.93914794921875,0.996
1.4517059326171875,0.0050201416015625,-0.3282318115234375,-0.92974853515625,0.986
1.4820551872253418,0.0567169189453125,-0.3768157958984375,-0.855194091796875,0.936
1.4825880527496338,0.0567169189453125,-0.3768157958984375,-0.855194091796875,0.936
1.483107089996338,0.0567169189453125,-0.3768157958984375,-0.855194091796875,0.936
1.4911251068115234,0.0226593017578125,-0.320068359375,-0.8951568603515625,0.951
1.5014441013336182,-0.02044677734375,-0.2638702392578125,-0.9420013427734375,0.978
1.5116510391235352,-0.0443267822265625,-0.285797119140625,-0.9606170654296875,1.003
1.5217208862304688,-0.0461883544921875,-0.30987548828125,-0.9444122314453125,0.995
1.5316810607910156,-0.0437469482421875,-0.2969970703125,-0.9539031982421875,1.0
1.541862964630127,-0.041015625,-0.2636566162109375,-0.955780029296875,0.992
1.5523152351379395,-0.05316162109375,-0.2857666015625,-0.9638824462890625,1.007
1.5837230682373047,0.0258941650390625,-0.3344268798828125,-0.9160308837890625,0.976
1.5842761993408203,0.0258941650390625,-0.3344268798828125,-0.9160308837890625,0.976
1.5847980976104736,0.0258941650390625,-0.3344268798828125,-0.9160308837890625,0.976
1.5910940170288086,0.040374755859375,-0.2984771728515625,-0.944580078125,0.991
1.602142095565796,-0.012359619140625,-0.2577972412109375,-0.9917755126953125,1.025
1.6119389533996582,-0.074676513671875,-0.2940216064453125,-0.9428253173828125,0.99
1.622340202331543,-0.10302734375,-0.3403167724609375,-0.8937835693359375,0.962
1.6322941780090332,-0.0779571533203125,-0.3222198486328125,-0.8676300048828125,0.929
1.6424641609191895,-0.0584259033203125,-0.295562744140625,-0.8982696533203125,0.947
1.653028964996338,-0.063720703125,-0.299468994140625,-0.9510345458984375,0.999
1.6826860904693604,0.0770416259765625,-0.385894775390625,-0.9237823486328125,1.004
1.6832261085510254,0.0770416259765625,-0.385894775390625,-0.9237823486328125,1.004
1.683743953704834,0.0770416259765625,-0.385894775390625,-0.9237823486328125,1.004
1.6924009323120117,0.1173553466796875,-0.3361358642578125,-0.925689697265625,0.992
1.7030901908874512,0.0906219482421875,-0.3107757568359375,-0.955230712890625,1.009
1.712834119796753,-0.0081024169921875,-0.291534423828125,-1.0216064453125,1.062
1.7227120399475098,-0.090057373046875,-0.268402099609375,-1.0543365478515625,1.092
1.7328948974609375,-0.13922119140625,-0.26422119140625,-1.0464630126953125,1.088
1.7430992126464844,-0.1231689453125,-0.296875,-0.99090576171875,1.042
1.753098964691162,-0.0694122314453125,-0.3473358154296875,-0.942901611328125,1.007
1.781412124633789,-0.0005645751953125,-0.314849853515625,-1.0229644775390625,1.07
1.782404899597168,-0.0005645751953125,-0.314849853515625,-1.0229644775390625,1.07
1.7841110229492188,-0.0005645751953125,-0.314849853515625,-1.0229644775390625,1.07
1.792470932006836,-0.0124053955078125,-0.273712158203125,-1.04473876953125,1.08
1.8034892082214355,0.003143310546875,-0.20684814453125,-0.999267578125,1.02
1.8136801719665527,-0.020111083984375,-0.239959716796875,-0.9539031982421875,0.984
1.8236520290374756,-0.0393218994140625,-0.3269500732421875,-0.9343414306640625,0.991
1.833341121673584,-0.026092529296875,-0.3685760498046875,-0.971649169921875,1.04
1.843864917755127,-0.023895263671875,-0.3567352294921875,-1.057037353515625,1.116
1.8540129661560059,-0.055389404296875,-0.328460693359375,-1.1259918212890625,1.174
1.8810100555419922,0.0267333984375,-0.3378143310546875,-0.903076171875,0.965
1.8817970752716064,0.0267333984375,-0.3378143310546875,-0.903076171875,0.965
1.884315013885498,0.007354736328125,-0.3717803955078125,-0.865997314453125,0.942
1.8929791450500488,-0.0467071533203125,-0.3729095458984375,-0.874359130859375,0.952
1.903433084487915,-0.090240478515625,-0.3471221923828125,-0.8769989013671875,0.948
1.9141271114349365,-0.1131744384765625,-0.3297119140625,-0.87091064453125,0.938
1.9240550994873047,-0.1042327880859375,-0.292510986328125,-0.840087890625,0.896
1.9345169067382812,-0.06610107421875,-0.231292724609375,-0.761138916015625,0.798
1.9448800086975098,-0.0945587158203125,-0.329345703125,-0.799072265625,0.869
1.95489501953125,-0.06512451171875,-0.35833740234375,-0.832733154296875,0.909
1.9813270568847656,-0.027099609375,-0.3363494873046875,-0.9440765380859375,1.003
1.9818859100341797,-0.027099609375,-0.3363494873046875,-0.9440765380859375,1.003
1.9844601154327393,-0.022705078125,-0.3260650634765625,-0.9391326904296875,0.994
1.9941051006317139,-0.003997802734375,-0.31378173828125,-0.9099884033203125,0.963
2.0041332244873047,-0.01544189453125,-0.3435516357421875,-0.9157257080078125,0.978
2.015075206756592,-0.018157958984375,-0.3669891357421875,-0.9202423095703125,0.991
2.025090217590332,-0.038604736328125,-0.301177978515625,-0.8824615478515625,0.933
2.035181999206543,0.0024871826171875,-0.35394287109375,-0.884307861328125,0.953
2.045569896697998,0.0351409912109375,-0.38995361328125,-0.9336395263671875,1.012
2.055920124053955,0.0400848388671875,-0.353973388671875,-0.9630126953125,1.027
2.0832719802856445,0.0455474853515625,-0.2762603759765625,-1.061248779296875,1.098
2.0838260650634766,0.0580291748046875,-0.2772064208984375,-1.0428009033203125,1.081
2.0863771438598633,0.0580291748046875,-0.2772064208984375,-1.0428009033203125,1.081
2.094834089279175,0.0546722412109375,-0.3116607666015625,-0.9893951416015625,1.039
2.105587959289551,0.029541015625,-0.3478851318359375,-0.9644012451171875,1.026
2.1156229972839355,-0.007598876953125,-0.36322021484375,-0.98907470703125,1.054
2.125761032104492,-0.0477752685546875,-0.3663177490234375,-1.0325775146484375,1.097
2.135824203491211,-0.0401763916015625,-0.3401947021484375,-1.0557861328125,1.11
2.1460790634155273,0.01226806640625,-0.2548675537109375,-1.0525665283203125,1.083
2.1560020446777344,0.0005645751953125,-0.252838134765625,-1.0416107177734375,1.072
2.185153007507324,0.06842041015625,-0.29876708984375,-0.9263763427734375,0.976
2.186127185821533,0.06842041015625,-0.29876708984375,-0.9263763427734375,0.976
2.1879260540008545,0.06842041015625,-0.29876708984375,-0.9263763427734375,0.976
2.195336103439331,0.0761566162109375,-0.279693603515625,-0.903778076171875,0.949
2.2062880992889404,0.02752685546875,-0.3135833740234375,-0.8870849609375,0.941
2.2162721157073975,0.012908935546875,-0.3504791259765625,-0.8600616455078125,0.929
2.2260851860046387,-0.0027923583984375,-0.3655242919921875,-0.8536834716796875,0.929
2.236584186553955,-0.018768310546875,-0.352142333984375,-0.84063720703125,0.912
2.2518410682678223,-0.0349578857421875,-0.345062255859375,-0.85540771484375,0.923
2.2567481994628906,-0.03094482421875,-0.3285064697265625,-0.8876953125,0.947
2.2815279960632324,0.049591064453125,-0.3178253173828125,-0.8907928466796875,0.947
2.281903028488159,0.049591064453125,-0.3178253173828125,-0.8907928466796875,0.947
2.285768985748291,0.0620269775390625,-0.3318634033203125,-0.905609130859375,0.966
2.2964670658111572,0.0513153076171875,-0.30865478515625,-0.904327392578125,0.957
2.306427001953125,-0.001434326171875,-0.2577972412109375,-0.9279937744140625,0.963
2.316833019256592,-0.0294036865234375,-0.25970458984375,-0.9609222412109375,0.996
2.3268699645996094,-0.01898193359375,-0.2441864013671875,-1.03326416015625,1.062
2.337189197540283,0.01995849609375,-0.2141571044921875,-1.119140625,1.14
2.3473310470581055,0.045318603515625,-0.245574951171875,-1.1795806884765625,1.206
2.3573732376098633,0.0645904541015625,-0.2763671875,-1.1968536376953125,1.23
2.387514114379883,0.001983642578125,-0.2943572998046875,-1.08111572265625,1.12
2.3880600929260254,0.001983642578125,-0.2943572998046875,-1.08111572265625,1.12
2.3885889053344727,0.001983642578125,-0.2943572998046875,-1.08111572265625,1.12
2.396791934967041,-0.0037078857421875,-0.301177978515625,-1.0236968994140625,1.067
2.40692400932312,0.00262451171875,-0.3140411376953125,-0.9687652587890625,1.018
2.4178318977355957,0.0152587890625,-0.3236083984375,-0.92596435546875,0.981
2.4277682304382324,0.013519287109375,-0.3428802490234375,-0.895843505859375,0.959
2.4378561973571777,0.0155487060546875,-0.3526763916015625,-0.8605194091796875,0.93
2.448154926300049,0.0173492431640625,-0.3633575439453125,-0.83148193359375,0.908
2.458864212036133,0.02020263671875,-0.4105224609375,-0.833221435546875,0.929
2.4873030185699463,0.00677490234375,-0.4009552001953125,-0.790496826171875,0.886
2.4882349967956543,0.00677490234375,-0.4009552001953125,-0.790496826171875,0.886
2.490086078643799,0.00677490234375,-0.4009552001953125,-0.790496826171875,0.886
2.497587203979492,-0.0251617431640625,-0.3986968994140625,-0.7759552001953125,0.873
2.508136034011841,-0.061248779296875,-0.3813629150390625,-0.7462158203125,0.84
2.5184359550476074,-0.09185791015625,-0.36474609375,-0.7406463623046875,0.831
2.5288829803466797,-0.047607421875,-0.3668212890625,-0.727569580078125,0.816
2.539027214050293,0.012603759765625,-0.3561553955078125,-0.7894134521484375,0.866
2.5488650798797607,0.0533905029296875,-0.3809814453125,-0.871307373046875,0.952
2.5588490962982178,0.085296630859375,-0.400146484375,-0.8762969970703125,0.967
2.587686061859131,0.1277313232421875,-0.46392822265625,-0.8167572021484375,0.948
2.5886390209198,0.1277313232421875,-0.46392822265625,-0.8167572021484375,0.948
2.590488910675049,0.1277313232421875,-0.46392822265625,-0.8167572021484375,0.948
2.598511219024658,0.1192626953125,-0.4653472900390625,-0.8017578125,0.935
2.608783006668091,0.087890625,-0.4514923095703125,-0.8273162841796875,0.947
2.6191511154174805,0.0566558837890625,-0.425750732421875,-0.8668670654296875,0.967
2.629503011703491,0.0635833740234375,-0.3971099853515625,-0.8768463134765625,0.965
2.639225959777832,0.0976409912109375,-0.3852386474609375,-0.8852996826171875,0.97
2.649549961090088,0.1261749267578125,-0.395416259765625,-0.9344482421875,1.022
2.659945011138916,0.1074066162109375,-0.3983306884765625,-0.960693359375,1.046
2.690237045288086,0.03094482421875,-0.384246826171875,-0.86676025390625,0.949
2.6907639503479004,0.03094482421875,-0.384246826171875,-0.86676025390625,0.949
2.6912841796875,0.03094482421875,-0.384246826171875,-0.86676025390625,0.949
2.6990671157836914,0.0236053466796875,-0.376678466796875,-0.833160400390625,0.915
2.7101311683654785,0.0510711669921875,-0.368682861328125,-0.8231964111328125,0.903
2.7200679779052734,0.0797271728515625,-0.3783721923828125,-0.8661651611328125,0.949
2.730142116546631,0.0974884033203125,-0.387054443359375,-0.8934783935546875,0.979
2.7400360107421875,0.1217803955078125,-0.394378662109375,-0.895599365234375,0.986
2.750157117843628,0.1331634521484375,-0.4085235595703125,-0.8932647705078125,0.991
2.760481119155884,0.138397216796875,-0.404876708984375,-0.8912811279296875,0.989
2.790631055831909,0.1005096435546875,-0.3715057373046875,-0.944244384765625,1.02
2.7911882400512695,0.1005096435546875,-0.3715057373046875,-0.944244384765625,1.02
2.7917160987854004,0.1005096435546875,-0.3715057373046875,-0.944244384765625,1.02
2.799682140350342,0.0931396484375,-0.3752593994140625,-0.9482879638671875,1.024
2.809657096862793,0.1005401611328125,-0.3768310546875,-0.935546875,1.014
2.8211851119995117,0.1131591796875,-0.3760223388671875,-0.940643310546875,1.019
2.8306751251220703,0.11138916015625,-0.367156982421875,-0.9634857177734375,1.037
2.8408069610595703,0.10064697265625,-0.347442626953125,-0.976348876953125,1.041
2.8507609367370605,0.0895538330078125,-0.3443603515625,-0.980316162109375,1.043
2.8608450889587402,0.0744781494140625,-0.3565521240234375,-0.976318359375,1.042
2.8915481567382812,0.0423583984375,-0.3369903564453125,-0.904510498046875,0.966
2.8920841217041016,0.0423583984375,-0.3369903564453125,-0.904510498046875,0.966
2.892632007598877,0.0423583984375,-0.3369903564453125,-0.904510498046875,0.966
2.9003560543060303,0.0414276123046875,-0.3175201416015625,-0.919036865234375,0.973
2.910621166229248,0.04833984375,-0.324951171875,-0.9449005126953125,1.0
2.9213199615478516,0.0620269775390625,-0.335662841796875,-0.9552001953125,1.014
2.9309771060943604,0.0625,-0.3443145751953125,-0.9510498046875,1.013
2.9415340423583984,0.06378173828125,-0.3305816650390625,-0.939453125,0.998
2.9515810012817383,0.0627593994140625,-0.33001708984375,-0.9297027587890625,0.989
2.961771011352539,0.0731964111328125,-0.337677001953125,-0.9319915771484375,0.994
2.9903059005737305,0.0682525634765625,-0.3565826416015625,-0.96527099609375,1.031
2.991124153137207,0.0682525634765625,-0.3565826416015625,-0.96527099609375,1.031
2.992511034011841,0.0682525634765625,-0.3565826416015625,-0.96527099609375,1.031
3.0015690326690674,0.0550537109375,-0.365478515625,-0.9501800537109375,1.02
3.011293888092041,0.0508880615234375,-0.3564910888671875,-0.9041748046875,0.973
3.0217690467834473,0.0452880859375,-0.359039306640625,-0.8968048095703125,0.967
3.032073974609375,0.025299072265625,-0.3456268310546875,-0.913543701171875,0.977
3.0420188903808594,0.0096588134765625,-0.3201904296875,-0.934417724609375,0.988
3.0521481037139893,-0.0046539306640625,-0.2930755615234375,-0.9503326416015625,0.995
3.0624680519104004,-0.007049560546875,-0.286712646484375,-0.975555419921875,1.017
3.09025502204895,0.016876220703125,-0.30096435546875,-0.9619293212890625,1.008
3.090811014175415,0.04058837890625,-0.304779052734375,-0.9405517578125,0.99
3.0929300785064697,0.04058837890625,-0.304779052734375,-0.9405517578125,0.99
3.1018600463867188,0.036224365234375,-0.3132476806640625,-0.9524078369140625,1.003
3.111989974975586,0.0225982666015625,-0.299224853515625,-0.9622802734375,1.008
3.121845006942749,0.0214385986328125,-0.2888946533203125,-0.9601287841796875,1.003
3.1324028968811035,0.0178985595703125,-0.2934417724609375,-0.9777679443359375,1.021
3.142836093902588,0.01025390625,-0.2996063232421875,-0.964630126953125,1.01
3.1531472206115723,0.0044097900390625,-0.288360595703125,-0.9326934814453125,0.976
3.1632308959960938,-0.0092315673828125,-0.2972564697265625,-0.9125823974609375,0.96
3.1943750381469727,-0.05615234375,-0.265106201171875,-0.839630126953125,0.882
3.194906234741211,-0.05615234375,-0.265106201171875,-0.839630126953125,0.882
3.1954269409179688,-0.05615234375,-0.265106201171875,-0.839630126953125,0.882
3.202688217163086,-0.0491790771484375,-0.2476806640625,-0.850616455078125,0.887
3.212435007095337,-0.0394744873046875,-0.230926513671875,-0.8874969482421875,0.918
3.222994089126587,-0.0447540283203125,-0.2178802490234375,-0.9303741455078125,0.957
3.2331881523132324,-0.0262603759765625,-0.282623291015625,-0.9535675048828125,0.995
3.2440080642700195,0.0437164306640625,-0.3077239990234375,-0.9147186279296875,0.966
3.253592014312744,0.0789031982421875,-0.3170928955078125,-0.892364501953125,0.95
3.2646191120147705,0.085968017578125,-0.336669921875,-0.9091644287109375,0.973
3.2950310707092285,0.124755859375,-0.3417816162109375,-0.99359130859375,1.058
3.295412063598633,0.124755859375,-0.3417816162109375,-0.99359130859375,1.058
3.295769214630127,0.124755859375,-0.3417816162109375,-0.99359130859375,1.058
3.3033509254455566,0.13006591796875,-0.346771240234375,-1.0066070556640625,1.073
3.313237190246582,0.1238861083984375,-0.345001220703125,-1.0078582763671875,1.072
3.324207067489624,0.1202392578125,-0.3490142822265625,-1.009918212890625,1.075
3.3347740173339844,0.1217193603515625,-0.3431396484375,-1.006439208984375,1.07
3.3441309928894043,0.1344757080078125,-0.326904296875,-1.010772705078125,1.071
3.35567307472229,0.12164306640625,-0.340484619140625,-1.0291748046875,1.091
3.3652029037475586,0.1262359619140625,-0.3481292724609375,-1.02618408203125,1.091
3.388714075088501,0.1081390380859375,-0.3482513427734375,-1.0080718994140625,1.072
3.389078140258789,0.1081390380859375,-0.3482513427734375,-1.0080718994140625,1.072
3.3933680057525635,0.0752716064453125,-0.327484130859375,-1.0084381103515625,1.063
3.4038031101226807,0.037384033203125,-0.3022308349609375,-0.9955596923828125,1.041
3.4140970706939697,0.00103759765625,-0.280364990234375,-0.9725799560546875,1.012
3.4240100383758545,-0.0216522216796875,-0.25946044921875,-0.9493865966796875,0.984
3.4346320629119873,-0.0364532470703125,-0.2483062744140625,-0.9561767578125,0.989
3.4451141357421875,-0.0522003173828125,-0.2408599853515625,-0.9669647216796875,0.998
3.4550750255584717,-0.05029296875,-0.2298126220703125,-0.952850341796875,0.981
3.4650940895080566,-0.036041259765625,-0.249542236328125,-0.9561920166015625,0.989
