0.002834081649780273 -0.0003928001148703265 -0.0008469431008844269 -0.003297355285435234
0.0104069709777832 -0.0007456211789335597 -0.00146256918760709 -0.005984005157615262
0.02063322067260742 -0.0003629060538692963 -0.000916573418798851 -0.005193561370863773
0.0317840576171875 -6.60436169701547e-05 -0.001117268003653707 -0.006787187024247558
0.04076504707336426 0.0001762887733021771 -0.0008713092297901689 -0.005788517441375722
0.06558799743652344 0.0001138811427546359 -0.0009534614121831811 -0.00522142118884511
0.06595110893249512 8.186883266646561e-05 -0.0009412045535318392 -0.003833325562989568
0.07026410102844238 0.0003551435414927112 -0.0008035095391010265 -0.003235056514119807
0.08088803291320801 0.0006300006837977901 -0.0009487908848449968 -0.001416171809482341
0.09131312370300293 0.0007999703441193388 -0.0007724897067716207 -0.0002962393485021245
0.1018900871276855 0.00073541612454598 -0.0004813427216446809 0.001545040386808689
0.1116061210632324 0.0007302290956338181 -0.0002241657591195878 0.002648769217971405
0.1215670108795166 0.0008326546860930942 0.0002694479521566102 0.004109814989321715
0.132282018661499 0.0008264507603080702 0.0009193459283366788 0.005920285761665171
0.1415660381317139 0.0007569428843332616 0.001481248903961292 0.007892694211216304
0.1681671142578125 0.0004579962578604924 0.002026338815557757 0.01004958844519735
0.1688699722290039 0.0001519878834539241 0.002520556207941345 0.01178356172341538
0.172537088394165 -5.700756102573279e-06 0.002875946130452258 0.01294808776680385
0.1816740036010742 -0.0004766882176269224 0.003024566397859547 0.0140695159912826
0.1921460628509521 -0.0007460480422964077 0.002904953873955753 0.0139235042576095
0.2027721405029297 -0.0009402712128281159 0.003012730970798105 0.01326640090244043
0.2134990692138672 -0.001128194408818755 0.00299342748158532 0.01170512592805876
0.2225542068481445 -0.001411007418791882 0.002717829878680236 0.009373717927311283
0.2324600219726562 -0.001583853199356098 0.002384477750393526 0.006392631608672926
0.2424681186676025 -0.001776708914349218 0.001836006626685969 0.003056762843860434
0.270845890045166 -0.001931536450641957 0.001189281710634119 -0.0007815413045354782
0.2714180946350098 -0.002099504286928323 0.0004030456430541282 -0.005260785777649961
0.273327112197876 -0.002028938229002243 -0.0005836502998969168 -0.01017798159790303
0.2824680805206299 -0.001878437622633617 -0.001616406807838523 -0.01501206783160508
0.2925901412963867 -0.001607725989640443 -0.002748595518790874 -0.01990333860112056
0.3029999732971191 -0.00114587207016773 -0.003995101549322451 -0.02436607101620009
0.3132119178771973 -0.0006467131737014748 -0.005050946170622362 -0.02817884201041207
0.3234140872955322 -0.0001103564128011963 -0.006012576715075927 -0.0309945698431892
0.3331189155578613 0.0005491293999879571 -0.006841984807887357 -0.03287245349025246
0.3438949584960938 0.001301734133026695 -0.007498313010792791 -0.03371911155614745
0.3724689483642578 0.002057379675332538 -0.007772112827307756 -0.03302028257712089
0.3734090328216553 0.002807129935472429 -0.007784638709702052 -0.03060381117974116
0.3751969337463379 0.003472848548707467 -0.007491945819368562 -0.0265457801042016
0.383018970489502 0.004095914943303167 -0.006820900236637055 -0.02078390509718601
0.3935041427612305 0.004605461859486599 -0.005801613416141208 -0.01342808910516462
0.4037752151489258 0.004977569027023128 -0.004333164919726078 -0.004525791097790561
0.4139909744262695 0.005141382734899154 -0.002509103551636952 0.00562004856968365
0.4241321086883545 0.005081338978904723 -0.0002991917671948563 0.01667446562309098
0.4341259002685547 0.004749629461448757 0.002226191158939075 0.02839194984727562
0.4445271492004395 0.004193759562087587 0.004885420238579411 0.04021662748983034
0.4738612174987793 0.003356801200543389 0.007565283002081 0.05170578418520656
0.4748480319976807 0.002275200789407684 0.01027806423170313 0.0622281029674045
0.4766390323638916 0.0009851699768591812 0.01290524900891277 0.07105692425366145
