time ax ay az atotal
5.397632122039795 -2.6 1.43 -0.06 2.96
5.407948970794678 -2.76 1.16 -0.04 2.99
5.417809963226318 -2.8 0.74 -0.02 2.89
5.428038120269775 -2.89 0.58 -0.06 2.94
5.438110113143921 -3.04 0.55 0.1 3.09
5.468372106552124 -3.11 0.04 -0.15 3.11
5.470757007598877 -3.11 0.28 -0.19 3.12
5.472768068313599 -3.02 0.41 -0.09 3.04
5.486341953277588 -2.84 0.15 0.17 2.84
5.488570213317871 -2.71 -0.02 -0.18 2.71
5.498703956604004 -2.64 -0.03 0.03 2.64
5.508522033691406 -2.66 -0.16 0.04 2.66
5.518562078475952 -2.51 -0.61 0.1 2.58
5.528630256652832 -2.42 -0.73 -0.03 2.52
5.53961706161499 -2.61 -0.12 -0.11 2.61
5.571017265319824 -2.34 -0.61 -0.03 2.41
5.573545932769775 -2.08 -0.87 -0.06 2.25
5.575742244720459 -1.82 -0.94 0.04 2.04
5.58593225479126 -1.15 -1.49 0.39 1.92
5.588885068893433 -1.08 -0.82 -0.87 1.61
5.599012136459351 -1.74 -0.06 0.24 1.75
5.609251976013184 -1.88 -0.52 -0.08 1.95
5.61912727355957 -1.92 -0.86 0.09 2.1
5.629586219787598 -1.78 -1.06 0.0 2.07
5.640442132949829 -1.84 -1.1 -0.07 2.14
5.668247222900391 -1.73 -1.12 0.02 2.06
5.670852184295654 -1.55 -1.2 -0.12 1.96
5.672987937927246 -1.41 -1.12 0.03 1.8
5.685620069503784 -1.15 -1.52 0.07 1.9
5.6895270347595215 -1.08 -1.8 0.05 2.09
5.699981212615967 -1.19 -1.92 -0.05 2.25
5.709875106811523 -0.94 -2.15 0.0 2.34
5.719843149185181 -1.21 -1.73 0.0 2.11
5.730008125305176 -1.76 -1.4 0.03 2.24
5.740246057510376 -1.95 -1.5 0.01 2.46
5.7687811851501465 -1.92 -1.53 -0.06 2.45
5.771216154098511 -1.92 -1.59 0.05 2.49
5.773244142532349 -1.85 -1.64 -0.06 2.47
5.786319255828857 -1.7 -1.9 -0.1 2.55
5.7902421951293945 -1.53 -2.28 -0.02 2.74
5.800868034362793 -1.3 -2.6 0.01 2.9
5.810578107833862 -1.18 -2.93 0.1 3.16
5.820742130279541 -1.23 -2.95 -0.08 3.19
5.831356048583984 -1.39 -2.91 -0.03 3.22
5.841639995574951 -1.27 -3.13 0.09 3.37
5.8685760498046875 -1.43 -3.19 -0.07 3.49
5.87113094329834 -1.56 -3.35 -0.01 3.69
5.8732099533081055 -1.39 -3.74 -0.04 3.99
5.885684013366699 -1.05 -4.11 0.03 4.24
5.89107608795166 -1.04 -4.27 0.05 4.39
5.901358127593994 -0.84 -4.47 -0.02 4.54
5.911149978637695 -0.76 -4.67 0.04 4.73
5.9215381145477295 -0.62 -4.9 -0.05 4.93
5.931342124938965 -0.41 -4.98 -0.03 4.99
5.942302227020264 -0.25 -5.01 0.06 5.01
5.967617988586426 0.22 -4.97 0.16 4.97
5.970200061798096 0.48 -4.93 0.0 4.95
5.9723639488220215 0.44 -4.73 -0.08 4.75
5.986451148986816 0.3 -4.59 0.01 4.59
5.991450071334839 0.3 -4.45 -0.03 4.46
6.002239227294922 0.2 -4.42 0.18 4.42
6.012024164199829 0.3 -4.26 -0.02 4.27
6.021944046020508 0.2 -4.01 0.04 4.01
6.032873153686523 0.14 -4.02 0.0 4.02
6.042787075042725 0.37 -4.01 -0.11 4.02
6.066705226898193 0.51 -3.99 0.1 4.02
6.069049119949341 0.8 -3.84 0.03 3.92
6.0722081661224365 0.97 -3.71 -0.07 3.83
6.086277961730957 1.03 -3.74 0.09 3.88
6.092445135116577 1.28 -3.61 -0.36 3.84
6.102635145187378 1.28 -3.53 0.2 3.76
6.112843990325928 1.53 -3.29 -0.15 3.63
6.1228532791137695 1.72 -2.94 0.01 3.4
6.132936954498291 1.73 -2.98 -0.01 3.44
6.143754005432129 1.69 -2.75 0.12 3.23
6.167126178741455 1.71 -2.43 0.01 2.97
6.169701099395752 2.35 -2.15 0.5 3.22
6.17287015914917 2.27 -2.3 -0.03 3.23
6.183098077774048 2.38 -1.91 -0.18 3.05
6.193318128585815 2.65 -2.04 0.11 3.34
6.2033960819244385 3.03 -1.92 -0.09 3.58
6.213437080383301 3.27 -1.65 0.05 3.66
6.223618984222412 3.63 -1.42 0.18 3.9
6.2334489822387695 3.41 -1.37 -0.76 3.75
6.26566219329834 3.55 -1.15 0.46 3.75
6.267858982086182 3.98 -1.3 -0.1 4.18
6.269909143447876 4.07 -1.24 0.07 4.25
6.273489952087402 4.04 -1.09 0.11 4.18
6.283879280090332 3.83 -0.98 -0.01 3.95
6.294042110443115 3.76 -0.66 0.02 3.81
6.304271221160889 3.62 -0.69 -0.08 3.68
6.314010143280029 3.56 -0.29 0.08 3.57
6.324326992034912 3.52 -0.14 -0.01 3.52
6.334249019622803 3.35 -0.48 0.05 3.38
6.367249965667725 3.26 -0.68 -0.02 3.33
6.369629144668579 3.27 -0.52 0.16 3.31
6.371994972229004 3.11 -0.97 -0.11 3.25
6.386080265045166 3.05 -1.04 0.01 3.22
6.388216018676758 2.89 -1.41 0.03 3.21
6.394400119781494 2.8 -1.22 0.03 3.05
6.405270099639893 2.71 -0.84 0.01 2.83
6.414742946624756 2.43 -0.66 0.0 2.51
6.425296068191528 2.15 -0.6 -0.02 2.23
6.434714078903198 2.15 -0.64 -0.06 2.24
6.462826251983643 2.13 -0.41 0.07 2.17
6.465299129486084 1.98 -0.14 -0.09 1.98
6.467023134231567 1.92 -0.17 0.06 1.92
6.4747209548950195 1.82 -0.08 -0.13 1.82
6.485253095626831 1.72 -0.01 0.1 1.72
6.495477199554443 1.51 0.01 0.02 1.51
6.505584239959717 1.39 -0.13 -0.06 1.39
6.515421152114868 1.46 0.1 -0.11 1.46
6.525396108627319 1.64 0.59 0.16 1.75
6.535623073577881 1.79 0.69 -0.1 1.92
6.56532096862793 1.97 0.78 0.11 2.12
6.567577123641968 1.92 1.03 -0.06 2.17
6.569370269775391 1.96 0.99 -0.03 2.19
6.575399160385132 1.61 1.24 -0.02 2.03
6.586384057998657 0.93 1.48 0.05 1.74
6.596435070037842 0.6 1.56 -0.06 1.67
6.606277942657471 0.4 1.89 0.1 1.93
6.6166300773620605 0.15 2.15 -0.01 2.15
6.62637996673584 -0.52 2.33 -0.09 2.38
6.636366128921509 -1.22 2.54 0.02 2.81
6.6627490520477295 -1.26 2.91 -0.25 3.18
6.665182113647461 -0.97 3.13 -0.04 3.27
6.6668701171875 -0.48 2.98 -0.18 3.02
6.676671981811523 -0.09 2.71 -0.04 2.71
6.686685085296631 -0.03 2.48 0.26 2.49
6.696730136871338 -0.1 2.21 0.05 2.21
6.706931114196777 -0.09 1.88 -0.12 1.88
6.716800212860107 -0.9 1.88 0.02 2.08
6.727069139480591 -2.08 1.99 -0.14 2.88
6.7382612228393555 -2.6 2.51 0.01 3.61
6.7637200355529785 -2.79 2.84 -0.04 3.98
6.765581130981445 -2.97 2.73 0.0 4.03
6.767285108566284 -3.4 2.24 -0.2 4.07
6.776834964752197 -3.66 1.95 0.08 4.14
6.787658214569092 -4.03 1.95 0.01 4.47
6.797507047653198 -4.12 2.07 -0.14 4.61
6.808043003082275 -4.06 2.16 0.11 4.6
6.817479133605957 -3.96 2.08 -0.26 4.48
6.827773094177246 -3.98 1.85 -0.03 4.38
6.837586164474487 -3.93 1.69 -0.05 4.27
6.86075496673584 -3.82 1.41 -0.06 4.07
6.862589120864868 -3.65 1.18 -0.04 3.83
6.86759614944458 -3.58 0.88 -0.01 3.68
6.877604961395264 -3.54 1.04 -0.12 3.69
6.888160228729248 -3.64 1.12 0.08 3.8
6.897995948791504 -3.79 1.21 -0.01 3.97
6.9081361293792725 -3.83 1.31 -0.09 4.04
6.918197154998779 -3.64 1.11 -0.01 3.8
6.928406238555908 -3.39 0.83 -0.3 3.5
6.938605070114136 -2.95 0.25 0.07 2.96
6.9625771045684814 -2.63 0.22 -0.04 2.63
6.9646501541137695 -2.17 -0.06 0.05 2.17
6.9681010246276855 -1.89 0.11 0.02 1.89
6.97827410697937 -1.89 0.68 -0.07 2.0
6.989425182342529 -1.91 0.82 0.14 2.08
6.9987781047821045 -1.89 0.56 -0.17 1.97
7.009079933166504 -1.87 0.59 -0.15 1.96
7.01888108253479 -1.67 0.64 -0.03 1.78
7.02900505065918 -1.29 0.55 0.07 1.4
7.061582088470459 -0.88 0.38 -0.08 0.96
7.063473224639893 -0.73 0.47 -0.04 0.86
7.065131187438965 -0.84 0.37 0.05 0.91
7.068806171417236 -0.98 0.21 0.08 1.0
7.079138278961182 -1.3 0.45 -0.08 1.37
7.08971905708313 -1.39 0.35 0.02 1.43
7.099427223205566 -1.53 0.31 -0.04 1.56
7.110156059265137 -1.73 0.15 -0.05 1.73
7.119750022888184 -1.81 -0.12 -0.07 1.81
7.129524230957031 -1.81 -0.51 -0.07 1.88
7.163146018981934 -1.87 -0.68 0.03 1.99
7.165285110473633 -1.97 -0.75 -0.08 2.1
7.166818141937256 -1.95 -0.82 -0.01 2.11
7.169271945953369 -1.87 -0.82 0.02 2.04
7.17972993850708 -1.95 -0.91 -0.01 2.15
7.190099239349365 -1.94 -0.98 -0.1 2.17
7.200005054473877 -1.69 -1.31 -0.02 2.13
7.210409164428711 -1.56 -1.42 0.01 2.1
7.2206220626831055 -1.43 -1.5 0.1 2.07
7.230566024780273 -1.78 -1.49 -0.08 2.32
7.260810136795044 -1.79 -1.78 -0.02 2.52
7.2626471519470215 -1.67 -1.84 -0.05 2.48
7.264437198638916 -1.79 -1.86 -0.07 2.58
7.270251274108887 -1.71 -2.13 0.09 2.73
7.284391164779663 -1.56 -2.29 0.07 2.77
7.290596008300781 -1.72 -2.05 -0.14 2.67
7.300799131393433 -1.75 -2.08 -0.01 2.71
7.310951232910156 -1.66 -2.25 -0.03 2.79
7.321547031402588 -1.43 -2.58 0.04 2.95
7.331295967102051 -1.52 -2.81 -0.03 3.19
7.362066268920898 -1.68 -2.9 -0.02 3.35
7.363966941833496 -1.31 -3.26 -0.03 3.51
7.365550994873047 -1.42 -3.2 0.06 3.5
7.370861053466797 -1.63 -3.21 -0.08 3.6
7.380937099456787 -1.62 -3.51 0.09 3.86
7.391647100448608 -2.04 -3.42 0.19 3.98
7.401604175567627 -2.08 -3.34 -0.23 3.94
7.411526203155518 -1.8 -3.65 -0.2 4.07
7.4216461181640625 -1.2 -3.96 0.07 4.13
7.4317731857299805 -0.72 -4.08 0.05 4.14
7.46059513092041 -0.02 -4.35 -0.02 4.35
7.462460994720459 0.34 -4.57 0.05 4.58
7.464310169219971 0.52 -4.65 0.02 4.67
7.471639156341553 0.32 -4.53 0.07 4.54
7.484042167663574 0.35 -4.59 -0.03 4.6
7.492109060287476 0.5 -4.63 0.28 4.66
7.502390146255493 0.18 -4.51 -0.14 4.51
7.512653112411499 0.25 -4.47 -0.02 4.47
7.52234411239624 0.23 -4.33 -0.02 4.33
7.532688140869141 0.3 -4.16 -0.03 4.17
7.560035228729248 0.6 -4.21 0.15 4.25
7.561893939971924 0.76 -4.27 -0.05 4.33
7.563719272613525 0.98 -4.18 0.0 4.29
7.572412967681885 0.75 -4.16 0.01 4.22
7.583816051483154 0.7 -3.92 -0.01 3.98
7.592903137207031 0.86 -3.57 0.07 3.67
7.602925062179565 0.72 -3.65 -0.04 3.72
7.613255023956299 0.71 -3.58 0.11 3.65
7.623027086257935 0.64 -3.58 -0.15 3.63
7.633285999298096 0.77 -3.24 -0.03 3.33
7.657837152481079 0.83 -3.07 0.04 3.18
7.659677028656006 0.97 -3.17 0.05 3.31
7.662820100784302 1.22 -3.13 -0.04 3.35
7.673243045806885 1.33 -3.04 -0.04 3.31
7.683311939239502 1.18 -2.87 0.07 3.1
7.693608283996582 0.95 -2.61 -0.04 2.77
7.703715085983276 0.91 -2.41 0.2 2.58
7.713654041290283 1.07 -1.94 0.09 2.21
7.724213123321533 1.26 -2.06 0.04 2.41
7.73383903503418 1.69 -2.01 0.44 2.66
7.758970260620117 1.71 -2.03 -0.44 2.69
7.760725021362305 2.24 -1.92 0.14 2.95
7.763514041900635 2.42 -2.16 -0.2 3.24
7.774001121520996 2.67 -1.69 0.06 3.16
7.784064054489136 2.86 -1.48 -0.02 3.22
7.794404983520508 3.07 -1.33 0.06 3.34
7.804282188415527 2.99 -1.26 0.16 3.24
7.8143510818481445 2.97 -0.84 0.11 3.08
7.8245861530303955 2.88 -0.95 -0.01 3.03
7.857692241668701 2.73 -1.16 0.03 2.96
7.85973596572876 2.76 -0.95 -0.03 2.91
7.861320972442627 2.94 -0.41 0.03 2.96
7.866912126541138 3.21 -0.72 0.02 3.28
7.8744282722473145 3.62 -0.84 0.02 3.71
7.884614944458008 3.85 -1.05 -0.02 3.99
7.895100116729736 4.06 -0.89 0.12 4.15
7.905118942260742 4.08 -0.82 -0.14 4.16
7.9150710105896 3.87 -1.13 0.15 4.03
7.925075054168701 3.73 -0.82 0.01 3.81
7.959043979644775 3.43 -1.43 -0.01 3.71
7.961074113845825 3.08 -1.1 0.0 3.27
7.962628126144409 2.8 -0.62 0.0 2.86
7.9667582511901855 2.59 -0.64 0.08 2.66
7.975162029266357 2.52 -0.96 -0.04 2.69
7.985456943511963 2.54 -0.64 0.0 2.61
7.995810031890869 2.63 -0.29 -0.02 2.64
8.005882263183594 2.73 -0.87 -0.01 2.86
8.015828132629395 2.93 -0.96 0.03 3.08
8.025629043579102 3.06 -0.7 0.03 3.13
8.05684208869934 3.08 -0.61 -0.03 3.13
8.058743953704834 2.84 -0.33 0.02 2.85
8.060251235961914 2.37 -0.12 0.02 2.37
8.068050146102905 1.89 -0.19 -0.05 1.9
8.075785160064697 1.68 -0.05 -0.1 1.68
8.08620023727417 1.67 0.14 0.08 1.67
8.096548080444336 1.94 0.13 -0.11 1.94
8.106749057769775 2.29 0.4 0.01 2.32
8.116466045379639 2.37 0.5 0.0 2.42
8.126698017120361 2.48 0.32 0.04 2.5
8.158268928527832 2.62 -0.02 -0.03 2.62
8.160280227661133 2.6 0.05 0.05 2.6
8.161928176879883 2.27 0.55 0.01 2.33
8.1667320728302 1.8 1.07 0.06 2.09
8.176599979400635 1.34 1.37 0.01 1.91
8.186560153961182 0.54 1.96 0.1 2.03
8.196999073028564 0.42 1.69 -0.11 1.74
8.207087993621826 0.58 1.44 -0.08 1.55
8.217158079147339 0.54 1.82 -0.01 1.89
8.227286100387573 0.55 2.23 0.05 2.29
8.256907939910889 0.54 2.17 0.01 2.23
8.2589111328125 0.24 1.94 -0.07 1.95
8.260530948638916 -0.22 1.77 0.08 1.78
8.268676280975342 -0.86 1.9 -0.08 2.08
8.277472019195557 -1.36 2.11 -0.04 2.51
8.287893056869507 -1.77 2.44 -0.09 3.01
8.297682285308838 -2.26 2.78 0.09 3.58
8.307955265045166 -2.52 2.92 -0.45 3.88
8.317859172821045 -2.12 3.13 -0.21 3.78
8.327836036682129 -2.52 3.13 0.51 4.05
8.356791973114014 -2.38 2.79 -0.17 3.67
8.358858108520508 -1.99 2.55 -0.09 3.23
8.360473155975342 -2.08 2.11 0.0 2.96
8.367918014526367 -2.11 1.96 0.0 2.87
8.37799596786499 -2.28 1.76 0.02 2.88
8.38825011253357 -2.38 1.69 -0.07 2.91
8.398149013519287 -2.57 1.69 -0.05 3.07
8.408671140670776 -2.9 1.79 -0.03 3.4
8.41860818862915 -3.43 1.85 -0.11 3.89
8.428779125213623 -3.66 1.93 -0.08 4.13
8.455070972442627 -3.89 1.87 0.02 4.31
8.456849098205566 -3.62 1.79 -0.16 4.04
8.458929061889648 -3.18 1.49 0.07 3.51
8.468629121780396 -2.74 1.33 -0.04 3.04
8.479259967803955 -2.37 1.43 -0.03 2.76
8.489033222198486 -2.17 0.95 -0.1 2.37
8.498645067214966 -2.1 0.86 0.05 2.26
8.509241104125977 -2.06 0.61 -0.01 2.14
8.519257068634033 -2.03 0.65 -0.13 2.13
8.529559135437012 -1.98 0.66 -0.03 2.08
8.554878234863281 -1.98 0.61 -0.01 2.07
8.556640148162842 -2.02 0.48 -0.02 2.07
8.559014081954956 -2.03 0.56 -0.01 2.1
8.569468975067139 -1.98 0.57 0.12 2.06
8.579456090927124 -1.89 0.15 -0.05 1.89
8.589530944824219 -1.8 0.04 -0.16 1.8
8.599884986877441 -1.73 0.14 -0.09 1.73
8.610067129135132 -1.6 0.04 0.11 1.6
8.620069980621338 -1.44 -0.22 -0.09 1.45
8.655020236968994 -1.26 -0.23 -0.04 1.28
8.656744003295898 -1.25 -0.3 0.02 1.28
8.658404111862183 -1.24 -0.48 0.16 1.33
8.668947219848633 -1.26 -0.32 -0.11 1.3
8.670591115951538 -1.46 -0.19 0.01 1.47
8.680070161819458 -1.88 0.1 -0.11 1.88
8.690251111984253 -2.36 0.34 0.07 2.38
8.700514078140259 -2.63 0.2 -0.07 2.63
8.710628986358643 -2.6 -0.02 -0.02 2.6
8.721152067184448 -2.36 -0.28 0.12 2.37
8.756309986114502 -2.19 -0.47 -0.09 2.24
8.758337020874023 -2.07 -0.57 0.03 2.14
8.760164260864258 -1.98 -0.59 -0.16 2.07
8.767446994781494 -1.84 -0.89 0.07 2.04
8.770500183105469 -1.66 -1.18 -0.19 2.04
8.781118154525757 -1.6 -1.33 0.06 2.08
8.790998935699463 -1.76 -1.23 0.11 2.15
8.801270961761475 -1.89 -0.95 -0.13 2.11
8.811329126358032 -2.19 -0.72 -0.03 2.3
8.821753978729248 -2.26 -1.07 0.02 2.5
8.85370397567749 -2.07 -1.35 -0.15 2.47
8.85559606552124 -1.95 -1.43 0.09 2.41
8.85703706741333 -1.89 -1.38 -0.05 2.34
8.869088172912598 -1.71 -1.66 0.23 2.39
8.871207237243652 -1.83 -1.45 -0.31 2.35
8.881360054016113 -1.5 -1.55 0.0 2.15
8.89156198501587 -1.26 -1.81 0.15 2.21
8.901538133621216 -1.17 -2.09 -0.09 2.39
8.912143230438232 -1.16 -2.29 0.09 2.56
8.922221183776855 -1.3 -2.24 -0.2 2.59
8.954614162445068 -1.55 -2.13 0.05 2.63
8.956584930419922 -1.73 -2.18 -0.07 2.78
8.958230972290039 -2.02 -2.24 -0.03 3.01
8.96877408027649 -1.85 -2.57 0.04 3.16
8.972174167633057 -1.84 -2.55 -0.07 3.14
8.981990098953247 -1.75 -2.55 0.02 3.09
8.992338180541992 -1.15 -2.88 -0.01 3.1
9.002138137817383 -0.66 -3.12 -0.01 3.18
9.01280403137207 -1.11 -2.87 0.04 3.07
9.022958278656006 -1.24 -2.66 -0.12 2.93
9.05152702331543 -1.17 -2.81 0.02 3.04
9.053478240966797 -0.65 -3.04 0.04 3.1
9.054885149002075 -1.01 -2.95 -0.06 3.11
9.062473058700562 -0.9 -3.06 0.05 3.19
9.072957992553711 -1.04 -3.18 -0.03 3.34
9.082695007324219 -1.21 -3.12 0.08 3.34
9.093078136444092 -1.05 -3.33 -0.01 3.49
9.10322618484497 -0.67 -3.74 -0.03 3.79
9.113348007202148 -0.59 -3.74 -0.09 3.78
9.123881101608276 -0.45 -3.49 0.1 3.52
9.152642250061035 -0.11 -3.4 0.25 3.41
9.154551982879639 0.04 -3.32 0.01 3.32
9.155972003936768 0.0 -3.21 -0.15 3.21
9.168873071670532 0.14 -3.08 -0.06 3.08
9.173289060592651 0.21 -2.98 0.07 2.98
9.18368911743164 0.5 -3.02 0.07 3.06
9.193538188934326 0.58 -3.06 0.1 3.11
9.203829050064087 0.77 -3.21 -0.07 3.3
9.213683128356934 1.0 -3.35 0.03 3.49
9.224143981933594 1.04 -3.33 -0.1 3.49
9.250813007354736 1.02 -3.25 -0.01 3.4
9.252653121948242 0.97 -3.09 0.05 3.23
9.254117012023926 0.92 -2.99 -0.03 3.12
9.263877153396606 1.01 -2.9 -0.07 3.07
9.274304151535034 0.96 -2.99 -0.03 3.14
9.284455060958862 1.12 -2.97 0.04 3.17
9.294348239898682 1.4 -2.82 0.05 3.14
9.304708003997803 1.68 -2.66 -0.07 3.14
9.314764976501465 1.53 -2.87 0.05 3.25
9.325111150741577 1.32 -2.76 -0.06 3.06
9.351702213287354 1.26 -2.81 0.1 3.08
9.353513240814209 1.58 -2.59 0.2 3.04
9.354972124099731 1.74 -2.68 -0.15 3.19
9.3645920753479 2.21 -2.45 0.43 3.32
9.374850273132324 2.39 -2.6 0.29 3.54
9.385484218597412 2.56 -2.48 -0.49 3.59
9.395012140274048 3.01 -2.1 0.13 3.67
9.405494213104248 3.14 -2.06 -0.06 3.75
9.41506814956665 3.33 -1.7 -0.04 3.73
9.449892044067383 3.48 -1.56 0.12 3.81
9.451542139053345 3.36 -1.52 0.0 3.68
9.453201055526733 3.33 -1.43 0.05 3.62
9.45526123046875 3.32 -1.31 0.12 3.57
9.46536922454834 3.35 -1.15 0.13 3.54
9.47543215751648 3.34 -1.09 -0.12 3.51
9.48569393157959 3.28 -1.11 0.0 3.46
9.495793104171753 3.35 -0.83 -0.11 3.45
9.505897045135498 3.3 -0.54 0.12 3.34
9.515746116638184 3.14 -0.65 -0.12 3.2
9.549097061157227 3.23 -0.21 0.12 3.23
9.550785064697266 3.26 -0.17 0.02 3.26
9.552372932434082 3.28 -0.32 -0.05 3.29
9.555929183959961 3.37 -0.47 -0.04 3.4
9.56598424911499 3.29 -0.25 0.09 3.3
9.576630115509033 3.15 -0.59 0.01 3.2
9.586621284484863 3.01 -0.5 0.02 3.05
9.596307277679443 2.8 -0.32 -0.04 2.81
9.606590270996094 2.67 -0.26 -0.02 2.68
9.61639404296875 2.5 -0.19 0.07 2.5
9.647601127624512 2.31 -0.03 -0.02 2.31
9.649171113967896 2.18 -0.25 -0.02 2.19
9.650644063949585 2.1 -0.48 0.03 2.15
9.656419277191162 2.06 -0.55 -0.03 2.13
9.666704177856445 1.84 -0.05 0.03 1.84
9.676861047744751 1.59 0.09 0.03 1.59
9.687228202819824 1.31 0.18 -0.01 1.32
9.696917057037354 1.04 0.29 -0.02 1.07
9.70724606513977 0.89 0.44 0.05 0.99
9.717128276824951 0.99 0.47 -0.1 1.1
9.74960207939148 1.22 0.61 0.05 1.36
9.751276969909668 1.53 0.76 -0.03 1.7
9.752779960632324 1.78 0.76 -0.02 1.93
9.757030010223389 2.22 0.44 0.0 2.26
9.767954111099243 2.12 0.6 0.0 2.2
9.777664184570312 2.16 0.47 -0.02 2.21
9.788347244262695 1.91 0.45 -0.01 1.96
9.797696113586426 1.66 0.35 0.01 1.69
9.80791711807251 1.27 0.42 0.02 1.33
9.817999124526978 1.03 0.45 -0.07 1.12
9.847017049789429 0.75 0.93 0.06 1.19
9.848682165145874 0.66 1.37 -0.07 1.52
9.85019302368164 0.85 1.47 0.01 1.69
9.8578782081604 1.15 1.44 -0.02 1.84
9.868279933929443 1.43 1.34 0.02 1.95
9.878287076950073 1.89 1.07 -0.07 2.17
9.888591051101685 1.9 0.85 0.01 2.08
9.898616075515747 1.65 0.66 0.01 1.77
9.908720016479492 1.49 0.54 -0.1 1.58
9.918970108032227 0.9 0.56 -0.03 1.06
9.94742202758789 0.73 0.59 0.05 0.93
9.949083089828491 -0.34 0.88 0.14 0.95
9.950597047805786 -0.98 1.31 0.02 1.63
9.958786964416504 -1.04 1.39 -0.21 1.74
9.969240188598633 -1.06 1.34 0.03 1.7
9.97900915145874 -1.11 1.18 -0.12 1.62
9.989251136779785 -1.29 1.1 0.02 1.69
9.999144077301025 -1.33 1.05 -0.03 1.69
10.009361267089844 -1.41 0.95 -0.02 1.7
10.019333124160767 -1.81 0.81 -0.01 1.98
10.04588007926941 -2.37 0.78 0.01 2.49
10.047482013702393 -3.14 0.9 0.01 3.26
10.049638271331787 -3.84 1.22 -0.2 4.03
10.059536933898926 -4.37 1.66 -0.02 4.67
10.070042133331299 -4.65 2.37 -0.09 5.21
10.079779148101807 -4.68 2.63 -0.13 5.36
10.090195178985596 -4.34 2.41 -0.04 4.96
10.09981393814087 -3.74 2.21 -0.05 4.34
10.110239028930664 -3.1 2.05 0.01 3.71
10.120447158813477 -2.49 1.48 0.01 2.89
10.148344993591309 -2.0 1.11 -0.02 2.28
10.150032043457031 -1.74 1.05 -0.06 2.03
10.151597023010254 -1.53 1.39 0.04 2.06
10.160274982452393 -1.61 1.32 -0.21 2.09
10.170293092727661 -1.92 1.07 0.04 2.19
10.180315017700195 -2.41 0.84 -0.07 2.55
10.19060206413269 -2.81 0.83 -0.05 2.93
10.200574159622192 -3.03 0.95 0.04 3.17
10.210637092590332 -3.13 1.03 0.07 3.29
10.246971130371094 -2.97 0.97 -0.2 3.13
10.248809099197388 -2.74 0.91 -0.05 2.88
10.250153064727783 -2.48 1.03 -0.07 2.68
10.267599105834961 -2.1 0.45 0.03 2.14
10.269011974334717 -1.78 0.01 -0.07 1.78
10.270914077758789 -1.68 0.14 0.06 1.68
10.28124713897705 -1.88 0.04 -0.15 1.88
10.291137218475342 -2.1 -0.08 0.02 2.1
10.301245212554932 -2.36 -0.24 0.04 2.37
10.311414241790771 -2.59 0.06 -0.01 2.59
10.3458571434021 -2.73 0.27 -0.17 2.74
10.347629070281982 -2.97 0.49 0.0 3.01
10.348843097686768 -3.31 0.66 -0.03 3.37
10.351271152496338 -3.5 0.74 -0.1 3.57
10.3614981174469 -3.36 0.54 -0.01 3.4
10.371867179870605 -2.96 0.01 -0.08 2.96
10.381648063659668 -2.61 -0.31 -0.03 2.62
10.392143249511719 -2.17 -0.43 0.07 2.21
10.401741027832031 -1.54 -0.96 -0.11 1.81
10.412069082260132 -1.21 -1.26 -0.12 1.75
10.443709135055542 -1.27 -1.09 0.01 1.67
10.445098161697388 -1.35 -1.11 0.01 1.74
10.4464750289917 -1.6 -1.18 0.08 1.98
10.452270030975342 -1.76 -1.1 -0.1 2.07
10.462334156036377 -2.11 -0.92 0.02 2.3
10.472605228424072 -2.15 -1.1 -0.11 2.41
10.482370138168335 -2.24 -1.21 0.05 2.54
10.492486000061035 -2.28 -1.13 -0.03 2.54
10.502572059631348 -2.15 -1.36 -0.01 2.54
10.512936115264893 -2.17 -1.53 0.01 2.65
10.545355081558228 -1.97 -1.81 -0.02 2.67
10.546974182128906 -2.01 -1.82 0.06 2.71
10.548394203186035 -1.99 -1.78 -0.1 2.67
10.552833080291748 -1.73 -1.83 -0.02 2.51
10.56313419342041 -1.86 -1.72 0.01 2.53
10.57318115234375 -1.99 -1.8 -0.03 2.68
10.583292961120605 -2.05 -1.88 -0.15 2.78
10.59322214126587 -1.63 -2.21 0.06 2.74
10.603504180908203 -1.32 -2.39 -0.07 2.73
10.613465070724487 -1.23 -2.59 0.0 2.86
10.64377498626709 -1.1 -2.93 0.06 3.13
10.645256042480469 -1.0 -3.16 -0.06 3.31
10.64664602279663 -0.96 -3.23 0.07 3.37
10.653727054595947 -0.85 -3.3 0.0 3.4
10.6634521484375 -0.89 -3.4 0.07 3.51
10.673993110656738 -0.99 -3.56 0.0 3.69
10.683624267578125 -0.89 -3.73 0.0 3.83
10.693992137908936 -0.79 -3.87 -0.09 3.95
10.704296112060547 -0.64 -4.05 0.03 4.1
10.714046001434326 -0.51 -4.21 0.11 4.24
10.745121002197266 -0.57 -4.28 -0.04 4.31
10.746734142303467 -0.25 -4.45 0.01 4.45
10.748158931732178 0.25 -4.65 0.07 4.65
10.75446605682373 0.3 -4.82 -0.01 4.82
10.764191150665283 0.11 -4.77 0.11 4.77
10.774892091751099 -0.26 -4.46 -0.12 4.46
10.784412145614624 -0.56 -4.41 0.22 4.45
10.794580936431885 -0.66 -4.5 -0.06 4.54
10.804896116256714 -0.03 -4.56 -0.03 4.56
10.814757108688354 0.29 -4.65 -0.08 4.65
10.841995239257812 0.53 -4.59 0.1 4.62
10.843480110168457 1.06 -4.77 0.0 4.88
10.844898223876953 0.99 -4.44 0.13 4.55
